Element,ProjectId,FileId,Count,Alias,Kind,Line,PackageName,Supported,Automated,Status,Statement,SessionId,SnowConvertCoreVersion,SnowparkVersion,CellId,ExecutionId,ParametersInfo,Technology
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,163,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.sequence(col('start_hour'), col('end_hour'))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,163,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23)))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,163,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('end_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,163,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('end_hour'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,163,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('start_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,163,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('start_hour'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.sequence,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,163,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.sequence(col('start_hour'), col('end_hour'))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions.when,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,163,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23)))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""bool"",""ParamType"":""bool""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.column.Column.when,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,164,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23)))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""bool"",""ParamType"":""bool""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,164,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.lit(23),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,164,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.sequence(col('start_hour'), f.lit(23))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,164,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,164,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('start_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,164,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('start_hour'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.lit,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,164,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.lit(23),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.functions.sequence,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,164,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.sequence(col('start_hour'), f.lit(23))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.column.Column.when,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,165,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23)))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""bool"",""ParamType"":""bool""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,165,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.lit(0),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,165,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.sequence(f.lit(0), col('end_hour'))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,165,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,165,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('end_date'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,165,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('end_hour'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.lit,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,165,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.lit(0),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.functions.sequence,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,165,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.sequence(f.lit(0), col('end_hour'))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.column.Column.otherwise,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,166,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23)))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,166,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.lit(0),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,166,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.lit(23),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,166,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.sequence(f.lit(0), f.lit(23))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.lit,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,166,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.lit(0),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.functions.lit,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,166,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.lit(23),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.functions.sequence,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,166,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.sequence(f.lit(0), f.lit(23))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.column.Column.over,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,167,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.row_number().over(part3c),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.window.WindowSpec"",""ParamType"":""WindowSpec""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,167,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"mobility_overstay\ .select(cols)\ .dropDuplicates(cols)\ .withColumn('interval_visit_h3_9', f.to_timestamp(col('last_datetime_visit_h3_9')).cast('double') - f.to_timestamp(col('first_datetime_visit_h3_9')).cast('double'))\ .withColumn('start_date', f.to_date(col('first_datetime_visit_h3_9')))\ .withColumn('end_date', f.to_date(col('last_datetime_visit_h3_9')))\ .withColumn('date_seq', f.sequence(col('start_date'), col('end_date')))\ .withColumn('date', f.explode(col('date_seq')))\ .withColumn('start_hour', f.hour(col('first_datetime_visit_h3_9')))\ .withColumn('end_hour', f.hour(col('last_datetime_visit_h3_9')))\ .withColumn('hour_seq', f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23))))\ .withColumn('rank_spent_time_x10', f.row_number().over(part3c) * 10)\ .withColumn(""prev_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")))\ .withColumn(""next_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")))\ .drop('date_seq', 'first_date_visit_h3_9', 'last_date_visit_h3_9')\ .withColumn(""candidate_score_prev"", col('rank_spent_time_x10') * ( col('prev_nhour_overstay') ))\ .withColumn(""candidate_score_next"", col('rank_spent_time_x10') * ( col('next_nhour_overstay') ))\ .withColumn('max_candidate_prev', f.max('candidate_score_prev').over(part3b))\ .withColumn('max_candidate_next', f.max('candidate_score_next').over(part3b))\ .withColumn('rank_within_date_prev', f.rank().over(part3d))\ .withColumn('overstay_h3_9_prev', f.when(( col('candidate_score_prev') == col('max_candidate_prev') ) & ( col('max_candidate_prev') > 0 ) & ( col('rank_within_date_prev') == 1 ), col('h3_9')))\ .withColumn('rank_within_date_next', f.rank().over(part3e))\ .withColumn('overstay_h3_9_next', f.when(( col('candidate_score_next') == col('max_candidate_next') ) & ( col('max_candidate_next') > 0 ) & ( col('rank_within_date_next') == 1 ), col('h3_9')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,167,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.row_number().over(part3c),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.row_number,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,167,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.row_number().over(part3c),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,168,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"mobility_overstay\ .select(cols)\ .dropDuplicates(cols)\ .withColumn('interval_visit_h3_9', f.to_timestamp(col('last_datetime_visit_h3_9')).cast('double') - f.to_timestamp(col('first_datetime_visit_h3_9')).cast('double'))\ .withColumn('start_date', f.to_date(col('first_datetime_visit_h3_9')))\ .withColumn('end_date', f.to_date(col('last_datetime_visit_h3_9')))\ .withColumn('date_seq', f.sequence(col('start_date'), col('end_date')))\ .withColumn('date', f.explode(col('date_seq')))\ .withColumn('start_hour', f.hour(col('first_datetime_visit_h3_9')))\ .withColumn('end_hour', f.hour(col('last_datetime_visit_h3_9')))\ .withColumn('hour_seq', f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23))))\ .withColumn('rank_spent_time_x10', f.row_number().over(part3c) * 10)\ .withColumn(""prev_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")))\ .withColumn(""next_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")))\ .drop('date_seq', 'first_date_visit_h3_9', 'last_date_visit_h3_9')\ .withColumn(""candidate_score_prev"", col('rank_spent_time_x10') * ( col('prev_nhour_overstay') ))\ .withColumn(""candidate_score_next"", col('rank_spent_time_x10') * ( col('next_nhour_overstay') ))\ .withColumn('max_candidate_prev', f.max('candidate_score_prev').over(part3b))\ .withColumn('max_candidate_next', f.max('candidate_score_next').over(part3b))\ .withColumn('rank_within_date_prev', f.rank().over(part3d))\ .withColumn('overstay_h3_9_prev', f.when(( col('candidate_score_prev') == col('max_candidate_prev') ) & ( col('max_candidate_prev') > 0 ) & ( col('rank_within_date_prev') == 1 ), col('h3_9')))\ .withColumn('rank_within_date_next', f.rank().over(part3e))\ .withColumn('overstay_h3_9_next', f.when(( col('candidate_score_next') == col('max_candidate_next') ) & ( col('max_candidate_next') > 0 ) & ( col('rank_within_date_next') == 1 ), col('h3_9')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,170,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,170,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})""))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.expr,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,170,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.size,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,170,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})""))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,172,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"mobility_overstay\ .select(cols)\ .dropDuplicates(cols)\ .withColumn('interval_visit_h3_9', f.to_timestamp(col('last_datetime_visit_h3_9')).cast('double') - f.to_timestamp(col('first_datetime_visit_h3_9')).cast('double'))\ .withColumn('start_date', f.to_date(col('first_datetime_visit_h3_9')))\ .withColumn('end_date', f.to_date(col('last_datetime_visit_h3_9')))\ .withColumn('date_seq', f.sequence(col('start_date'), col('end_date')))\ .withColumn('date', f.explode(col('date_seq')))\ .withColumn('start_hour', f.hour(col('first_datetime_visit_h3_9')))\ .withColumn('end_hour', f.hour(col('last_datetime_visit_h3_9')))\ .withColumn('hour_seq', f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23))))\ .withColumn('rank_spent_time_x10', f.row_number().over(part3c) * 10)\ .withColumn(""prev_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")))\ .withColumn(""next_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")))\ .drop('date_seq', 'first_date_visit_h3_9', 'last_date_visit_h3_9')\ .withColumn(""candidate_score_prev"", col('rank_spent_time_x10') * ( col('prev_nhour_overstay') ))\ .withColumn(""candidate_score_next"", col('rank_spent_time_x10') * ( col('next_nhour_overstay') ))\ .withColumn('max_candidate_prev', f.max('candidate_score_prev').over(part3b))\ .withColumn('max_candidate_next', f.max('candidate_score_next').over(part3b))\ .withColumn('rank_within_date_prev', f.rank().over(part3d))\ .withColumn('overstay_h3_9_prev', f.when(( col('candidate_score_prev') == col('max_candidate_prev') ) & ( col('max_candidate_prev') > 0 ) & ( col('rank_within_date_prev') == 1 ), col('h3_9')))\ .withColumn('rank_within_date_next', f.rank().over(part3e))\ .withColumn('overstay_h3_9_next', f.when(( col('candidate_score_next') == col('max_candidate_next') ) & ( col('max_candidate_next') > 0 ) & ( col('rank_within_date_next') == 1 ), col('h3_9')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,174,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,174,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})""))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.expr,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,174,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.size,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,174,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})""))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
