h3_10,msisdn_encrypted,operator,country,service,datetime,longitude,latitude,idkab,nmkab,event_year,event_month,month,idprov
8a8c1062a71ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 02:00:24,106.68372,-6.29622,3674,TANGERANG SELATAN,2021,10,2021-10-01,36
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-26 02:01:06,106.89385,-6.15275,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1062a4affff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 02:18:52,106.69021,-6.29386,3674,TANGERANG SELATAN,2021,10,2021-10-01,36
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-26 02:27:41,106.89385,-6.15275,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-26 02:53:25,106.89385,-6.15275,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1062a4affff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 03:18:52,106.69021,-6.29386,3674,TANGERANG SELATAN,2021,10,2021-10-01,36
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 03:22:58,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-26 03:29:10,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106e044ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 04:18:52,106.63146,-6.21485,3671,TANGERANG,2021,10,2021-10-01,36
8a8c106e38b7fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 05:18:52,106.62067,-6.20968,3671,TANGERANG,2021,10,2021-10-01,36
8a8c106f6b8ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 06:01:52,106.684608,-6.172383,3671,TANGERANG,2021,10,2021-10-01,36
8a8c106f6b8ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 06:29:11,106.684608,-6.172383,3671,TANGERANG,2021,10,2021-10-01,36
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 06:29:41,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106f6b8ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 06:40:54,106.684608,-6.172383,3671,TANGERANG,2021,10,2021-10-01,36
8a8c1063474ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 07:01:52,106.783057,-6.289087,3171,JAKARTA SELATAN,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 07:55:52,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 07:59:32,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c107061a7fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 08:01:52,106.84717,-6.37563,3276,DEPOK,2021,10,2021-10-01,32
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-26 08:04:45,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1073591ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 08:34:20,106.87888,-6.41451,3276,DEPOK,2021,10,2021-10-01,32
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-26 09:14:46,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 09:29:54,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1073591ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 09:34:20,106.87888,-6.41451,3276,DEPOK,2021,10,2021-10-01,32
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 09:51:16,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-26 09:51:31,106.89385,-6.15275,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 09:58:07,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 09:58:16,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 09:58:45,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 10:07:20,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c107065a7fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-26 10:11:03,106.85106,-6.36908,3276,DEPOK,2021,10,2021-10-01,32
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 10:21:54,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 10:22:27,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-26 10:24:17,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 10:24:32,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 10:24:42,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 10:25:03,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 10:25:24,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 10:27:57,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 10:44:16,106.91061,-6.15594,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 10:44:33,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-26 10:48:40,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-26 10:51:23,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 00:02:13,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 00:06:55,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106d0967fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-27 00:48:46,106.64397,-6.13164,3671,TANGERANG,2021,10,2021-10-01,36
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 02:28:09,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1078ec6ffff,8799d30489f9b19e880d0908fb5d1e0ae85fc3c655f09358a7f750ba3ee4bf80,U Mobile Sdn Bhd,Malaysia,INCOMING CALL,2021-10-27 03:51:16,106.8341,-6.22637,3171,JAKARTA SELATAN,2021,10,2021-10-01,31
8a8c106aa207fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-27 04:38:04,106.72315,-6.15317,3174,JAKARTA BARAT,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 04:50:15,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 05:10:24,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 05:10:52,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 05:45:23,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106f6b8ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-27 05:48:46,106.684608,-6.172383,3671,TANGERANG,2021,10,2021-10-01,36
8a8c106f6b8ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-27 06:48:46,106.684608,-6.172383,3671,TANGERANG,2021,10,2021-10-01,36
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-27 07:02:51,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-27 07:09:03,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-27 07:11:09,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-27 07:11:55,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-27 07:14:40,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106f6b8ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-27 07:15:11,106.684608,-6.172383,3671,TANGERANG,2021,10,2021-10-01,36
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-27 07:15:11,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 07:23:57,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 07:24:40,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106f32effff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-27 07:48:46,106.63846,-6.15498,3671,TANGERANG,2021,10,2021-10-01,36
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-27 08:42:01,106.90151,-6.16632,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106d06c7fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-27 08:48:46,106.6354,-6.1108,3671,TANGERANG,2021,10,2021-10-01,36
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 09:03:53,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 09:05:38,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 09:05:58,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 09:06:06,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 09:06:37,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 09:07:19,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 09:10:44,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 09:12:24,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 09:26:40,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 09:31:13,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10689d47fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-27 09:48:46,106.68592,-6.13302,3671,TANGERANG,2021,10,2021-10-01,36
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 09:49:10,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 10:13:30,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 10:14:33,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 10:15:14,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106b1c0ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-27 10:36:02,106.80416,-6.13597,3174,JAKARTA BARAT,2021,10,2021-10-01,31
8a8c104c80dffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-27 10:48:46,106.95882,-6.18459,3172,JAKARTA TIMUR,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 10:53:37,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 11:01:45,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 11:02:40,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 11:34:01,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 11:34:11,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 11:35:22,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 11:40:42,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 11:47:03,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106d69affff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-27 11:48:46,106.6694,-6.12222,3671,TANGERANG,2021,10,2021-10-01,36
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 11:50:13,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-27 11:54:43,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106a1307fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-28 00:32:32,106.75589,-6.18661,3174,JAKARTA BARAT,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-28 00:34:32,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-28 00:34:41,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106a1307fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-28 01:32:32,106.75589,-6.18661,3174,JAKARTA BARAT,2021,10,2021-10-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-28 01:33:53,106.90512,-6.15621,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1078955ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-28 02:32:32,106.79019,-6.23143,3171,JAKARTA SELATAN,2021,10,2021-10-01,31
8a8c106160b7fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-28 03:32:32,106.77252,-6.21813,3174,JAKARTA BARAT,2021,10,2021-10-01,31
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-10-28 04:28:51,106.89385,-6.15275,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1078b48ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-28 04:32:32,106.79687,-6.20489,3173,JAKARTA PUSAT,2021,10,2021-10-01,31
8a8c10790ca7fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-28 05:32:32,106.91229,-6.18334,3172,JAKARTA TIMUR,2021,10,2021-10-01,31
8a8c12b6c8dffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-28 05:41:26,106.89385,-6.15275,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c12b6c8dffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-28 05:42:26,106.89385,-6.15275,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c106f6b8ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-28 06:08:47,106.684608,-6.172383,3671,TANGERANG,2021,10,2021-10-01,36
8a8c10794567fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-10-28 06:31:46,106.9223,-6.19706,3172,JAKARTA TIMUR,2021,10,2021-10-01,31
8a8c12b6cc37fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-28 06:49:04,106.90285,-6.14917,3175,JAKARTA UTARA,2021,10,2021-10-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-10-28 06:49:30,106.91061,-6.15594,3175,JAKARTA UTARA,2021,10,2021-10-01,31
